hospital,error_type,invoice_id,planted_line,detail,line_match_before,line_match_after,flagged,category_found,extra_categories,expected_total,original_total,contract_total,total_equals_original,tier,confidence,spillover_in_batch
H5,invoice_total_mismatch,INV-H5-000545,,invoice total +50000,,,1,1,,3459336,3459336,,1,F1,0.97,0
H5,invoice_total_mismatch,INV-H5-000261,,invoice total +50000,,,1,1,,3350268,3350268,,1,F1,0.97,0
H5,invoice_total_mismatch,INV-H5-000757,,invoice total -100000,,,1,1,,3684465,3684465,,1,F1,0.97,0
H5,invoice_total_mismatch,INV-H5-000502,,invoice total -25000,,,1,1,,2572580,2572580,,1,F1,0.97,0
H5,invoice_total_mismatch,INV-H5-000978,,invoice total -25000,,,1,1,,3182051,3182051,,1,F1,0.97,0
H5,invoice_total_mismatch,INV-H5-000687,,invoice total -100000,,,1,1,,3121667,3121667,,1,F1,0.97,0
H5,invoice_total_mismatch,INV-H5-000092,,invoice total -100000,,,1,1,,891912,891912,,1,F1,0.97,0
H5,invoice_total_mismatch,INV-H5-000089,,invoice total +50000,,,1,1,,5946686,5946686,,1,F1,0.97,0
H5,invoice_total_mismatch,INV-H5-000591,,invoice total +50000,,,1,1,,1780442,1780442,,1,F1,0.97,0
H5,invoice_total_mismatch,INV-H5-000643,,invoice total -25000,,,1,1,,935341,935341,,1,F1,0.97,0
H5,invoice_total_mismatch,INV-H5-000167,,invoice total +100000,,,1,1,,1958396,1958396,,1,F1,0.97,0
H5,contract_number_mismatch,INV-H5-000833,,INS-H3-2024-0562,,,1,1,,6386571,6386571,,1,F1,0.97,0
H5,contract_number_mismatch,INV-H5-000257,,INS-H2-2024-1183,,,1,1,,1942973,1942973,,1,F1,0.97,0
H5,contract_number_mismatch,INV-H5-000078,,INS-H4-2024-2049,,,1,1,,2806193,2806193,,1,F1,0.97,0
H5,contract_number_mismatch,INV-H5-000555,,INS-H3-2024-0562,,,1,1,,1876770,1876770,,1,F1,0.97,0
H5,contract_number_mismatch,INV-H5-000089,,INS-H2-2024-1183,,,1,1,,5946686,5946686,,1,F1,0.97,0
H5,contract_number_mismatch,INV-H5-000288,,INS-H2-2024-1183,,,1,1,,1491262,1491262,,1,F1,0.97,0
H5,contract_number_mismatch,INV-H5-000896,,INS-H1-2024-0417,,,1,1,,2720760,2720760,,1,F1,0.97,0
H5,contract_number_mismatch,INV-H5-000250,,INS-H3-2024-0562,,,1,1,,1189113,1189113,,1,F1,0.97,0
H5,contract_number_mismatch,INV-H5-001026,,INS-H1-2024-0417,,,1,1,,1854508,1854508,,1,F1,0.97,0
H5,contract_number_mismatch,INV-H5-000207,,INS-H4-2024-2049,,,1,1,,1690030,1690030,,1,F1,0.97,0
H5,contract_number_mismatch,INV-H5-000012,,INS-H4-2024-2049,,,1,1,,2610439,2610439,,1,F1,0.97,0
H5,contract_number_mismatch,INV-H5-000383,,INS-H2-2024-1183,,,1,1,,2147363,2147363,,1,F1,0.97,0
H5,contract_number_mismatch,INV-H5-000472,,INS-H3-2024-0562,,,1,1,,3238780,3238780,,1,F1,0.97,0
H5,contract_number_mismatch,INV-H5-000407,,INS-H4-2024-2049,,,1,1,,3327671,3327671,,1,F1,0.97,0
H5,contract_number_mismatch,INV-H5-000359,,INS-H4-2024-2049,,,1,1,,2329645,2329645,,1,F1,0.97,0
H5,contract_number_mismatch,INV-H5-000769,,INS-H4-2024-2049,,,1,1,,2675819,2675819,,1,F1,0.97,0
H5,contract_number_mismatch,INV-H5-000143,,INS-H4-2024-2049,,,1,1,,5853254,5853254,,1,F1,0.97,0
H5,contract_number_mismatch,INV-H5-000400,,INS-H2-2024-1183,,,1,1,,2192481,2192481,,1,F1,0.97,0
H5,contract_number_mismatch,INV-H5-000891,,INS-H1-2024-0417,,,1,1,,5669568,5669568,,1,F1,0.97,0
H5,contract_number_mismatch,INV-H5-000273,,INS-H4-2024-2049,,,1,1,,1406332,1406332,,1,F1,0.97,0
H5,duplicate_invoice_id,INV-H5-000322,,reuses INV-H5-000322,,,1,1,,1643101,1643101,,1,F1,0.97,0
H5,duplicate_invoice_id,INV-H5-000064,,reuses INV-H5-000064,,,1,1,,2083022,2083022,,1,F1,0.97,0
H5,duplicate_invoice_id,INV-H5-000711,,reuses INV-H5-000711,,,1,1,,1340803,1340803,,1,F1,0.97,0
H5,duplicate_invoice_id,INV-H5-000108,,reuses INV-H5-000108,,,1,1,,2060957,2060957,,1,F1,0.97,0
H5,duplicate_invoice_id,INV-H5-000124,,reuses INV-H5-000124,,,1,1,,3428439,3428439,,1,F1,0.97,0
H5,duplicate_invoice_id,INV-H5-000510,,reuses INV-H5-000510,,,1,1,,2278061,2278061,,1,F1,0.97,0
H5,duplicate_invoice_id,INV-H5-000511,,reuses INV-H5-000511,,,1,1,,1103541,1103541,,1,F1,0.97,0
H5,duplicate_invoice_id,INV-H5-000053,,reuses INV-H5-000053,,,1,1,,3061986,3061986,,1,F1,0.97,0
H5,duplicate_invoice_id,INV-H5-000264,,reuses INV-H5-000264,,,1,1,,2909191,2909191,,1,F1,0.97,0
H5,duplicate_invoice_id,INV-H5-000374,,reuses INV-H5-000374,,,1,1,,1150933,1150933,,1,F1,0.97,0
H5,duplicate_invoice_id,INV-H5-000308,,reuses INV-H5-000308,,,1,1,,1355311,1355311,,1,F1,0.97,0
H5,duplicate_invoice_id,INV-H5-000183,,reuses INV-H5-000183,,,1,1,,916379,916379,,1,F1,0.97,0
H5,duplicate_invoice_id,INV-H5-000585,,reuses INV-H5-000585,,,1,1,,1255670,1255670,,1,F1,0.97,0
H5,duplicate_invoice_id,INV-H5-000715,,reuses INV-H5-000715,,,1,1,,1171431,1171431,,1,F1,0.97,0
H5,duplicate_invoice_id,INV-H5-000044,,reuses INV-H5-000044,,,1,1,,1470692,1470692,,1,F1,0.97,0
H5,duplicate_invoice_id,INV-H5-000155,,reuses INV-H5-000155,,,1,1,,1900441,1900441,,1,F1,0.97,0
H5,duplicate_invoice_id,INV-H5-000233,,reuses INV-H5-000233,,,1,1,,3560326,3560326,,1,F1,0.97,0
H5,duplicate_invoice_id,INV-H5-000035,,reuses INV-H5-000035,,,1,1,,420880,420880,,1,F1,0.97,0
H5,duplicate_invoice_id,INV-H5-000460,,reuses INV-H5-000460,,,1,1,,869563,869563,,1,F1,0.97,0
H5,duplicate_invoice_id,INV-H5-000100,,reuses INV-H5-000100,,,1,1,,3442900,3442900,,1,F1,0.97,0
H5,malformed_service_date,INV-H5-000389,H5-L00389-03,31/02/2024,exact,exact,1,1,,1503259,1503259,,1,F1,0.97,5
H5,malformed_service_date,INV-H5-000064,H5-L00064-04,31/02/2024,strong,strong,1,1,,2780762,2780762,,1,F1,0.97,5
H5,malformed_service_date,INV-H5-001008,H5-L01008-09,31/02/2024,exact,exact,1,1,,2202566,2202566,,1,F1,0.97,5
H5,malformed_service_date,INV-H5-000065,H5-L00065-07,31/02/2024,exact,exact,1,1,,2588563,2588563,,1,F1,0.97,5
H5,malformed_service_date,INV-H5-000187,H5-L00187-06,31/02/2024,exact,exact,1,1,,1696206,1696206,,1,F1,0.97,5
H5,malformed_service_date,INV-H5-000495,H5-L00495-09,31/02/2024,exact,exact,1,1,,3117493,3117493,,1,F1,0.97,5
H5,malformed_service_date,INV-H5-000251,H5-L00251-05,31/02/2024,exact,exact,1,1,,2064773,2064773,,1,F1,0.97,5
H5,malformed_service_date,INV-H5-000258,H5-L00258-03,31/02/2024,unit_tiebreak,unit_tiebreak,1,1,,2362807,2362807,,1,F1,0.97,5
H5,malformed_service_date,INV-H5-000974,H5-L00974-01,31/02/2024,exact,exact,1,1,,694010,694010,,1,F1,0.97,5
H5,malformed_service_date,INV-H5-000416,H5-L00416-01,31/02/2024,exact,exact,1,1,,1741622,1741622,,1,F1,0.97,5
H5,malformed_service_date,INV-H5-000042,H5-L00042-07,31/02/2024,exact,exact,1,1,,1736302,1736302,,1,F1,0.97,5
H5,malformed_service_date,INV-H5-000328,H5-L00328-09,31/02/2024,unit_tiebreak,unit_tiebreak,1,1,,1990887,1990887,,1,F1,0.97,5
H5,malformed_service_date,INV-H5-000083,H5-L00083-04,31/02/2024,exact,exact,1,1,,1869011,1869011,,1,F1,0.97,5
H5,malformed_service_date,INV-H5-000397,H5-L00397-05,31/02/2024,strong,strong,1,1,,3038410,3038410,,1,F1,0.97,5
H5,malformed_service_date,INV-H5-000488,H5-L00488-06,31/02/2024,exact,exact,1,1,,1455221,1455221,,1,F1,0.97,5
H5,malformed_service_date,INV-H5-000676,H5-L00676-15,31/02/2024,exact,exact,1,1,,5671487,5671487,,1,F1,0.97,5
H5,malformed_service_date,INV-H5-000490,H5-L00490-15,31/02/2024,exact,exact,1,1,,4446598,4446598,,1,F1,0.97,5
H5,malformed_service_date,INV-H5-000709,H5-L00709-13,31/02/2024,exact,exact,1,1,unit_price_mismatch,4166841,4153935,,0,F1,0.97,5
H5,malformed_service_date,INV-H5-000839,H5-L00839-08,31/02/2024,exact,exact,1,1,,5260553,5260553,,1,F1,0.97,5
H5,malformed_service_date,INV-H5-000228,H5-L00228-05,31/02/2024,exact,exact,1,1,,1674950,1674950,,1,F1,0.97,5
H5,service_date_out_of_window,INV-H5-000667,H5-L00667-11,2026-01-26,exact,exact,1,1,,2287939,2287939,,1,F1,0.97,2
H5,service_date_out_of_window,INV-H5-000755,H5-L00755-07,2026-05-11,exact,exact,1,1,,4521391,4521391,,1,F1,0.97,2
H5,service_date_out_of_window,INV-H5-000687,H5-L00687-06,2026-03-19,exact,exact,1,1,,3121667,3121667,,1,F1,0.97,2
H5,service_date_out_of_window,INV-H5-000368,H5-L00368-02,2026-04-15,exact,exact,1,1,,1677795,1677795,,1,F1,0.97,2
H5,service_date_out_of_window,INV-H5-000456,H5-L00456-04,2026-04-03,exact,exact,1,1,,1996640,1996640,,1,F1,0.97,2
H5,service_date_out_of_window,INV-H5-000995,H5-L00995-13,2026-05-10,exact,exact,1,1,,4439461,4439461,,1,F1,0.97,2
H5,service_date_out_of_window,INV-H5-000237,H5-L00237-09,2026-04-13,exact,exact,1,1,,4095315,4095315,,1,F1,0.97,2
H5,service_date_out_of_window,INV-H5-000444,H5-L00444-06,2026-03-26,exact,exact,1,1,,3449162,3449162,,1,F1,0.97,2
H5,service_date_out_of_window,INV-H5-000821,H5-L00821-05,2026-02-06,exact,exact,1,1,,4293734,4293734,,1,F1,0.97,2
H5,service_date_out_of_window,INV-H5-000743,H5-L00743-09,2026-05-15,strong,strong,1,1,,4139044,4139044,,1,F1,0.97,2
H5,service_date_out_of_window,INV-H5-000011,H5-L00011-01,2026-03-17,exact,exact,1,1,volume_discount_omitted,2041624,2091174,,0,F1,0.97,2
H5,service_date_out_of_window,INV-H5-000402,H5-L00402-18,2026-05-06,exact,exact,1,1,,3606411,3606411,,1,F1,0.97,2
H5,service_date_out_of_window,INV-H5-000524,H5-L00524-17,2026-04-05,exact,exact,1,1,,2482144,2482144,,1,F1,0.97,2
H5,service_date_out_of_window,INV-H5-000592,H5-L00592-05,2026-05-04,exact,exact,1,1,,3714402,3714402,,1,F1,0.97,2
H5,service_date_out_of_window,INV-H5-000387,H5-L00387-01,2026-03-05,exact,exact,1,1,,598952,598952,,1,F1,0.97,2
H5,service_date_out_of_window,INV-H5-000325,H5-L00325-02,2026-05-18,exact,exact,1,1,unit_price_mismatch,3923778,3864194,,0,F1,0.97,2
H5,service_date_out_of_window,INV-H5-000012,H5-L00012-18,2026-03-24,exact,exact,1,1,volume_discount_omitted,2586077,2610439,,0,F1,0.97,2
H5,service_date_out_of_window,INV-H5-000758,H5-L00758-10,2026-01-03,exact,exact,1,1,,3052106,3052106,,1,F1,0.97,2
H5,service_date_out_of_window,INV-H5-001055,H5-L01055-09,2026-04-22,exact,exact,1,1,,2457815,2457815,,1,F1,0.97,2
H5,service_date_out_of_window,INV-H5-000137,H5-L00137-02,2026-01-12,exact,exact,1,1,,4432064,4432064,,1,F1,0.97,2
H5,service_date_after_invoice_date,INV-H5-000334,H5-L00334-06,2024-09-11 > invoice 2024-09-07,exact,exact,1,1,,875016,875016,,1,F1,0.97,0
H5,service_date_after_invoice_date,INV-H5-000382,H5-L00382-05,2024-10-06 > invoice 2024-10-02,exact,exact,1,1,,2598821,2598821,,1,F1,0.97,0
H5,service_date_after_invoice_date,INV-H5-000677,H5-L00677-03,2025-04-26 > invoice 2025-04-19,exact,exact,1,1,,4755445,4755445,,1,F1,0.97,0
H5,service_date_after_invoice_date,INV-H5-000652,H5-L00652-17,2025-04-01 > invoice 2025-03-31,exact,exact,1,1,,4256235,4256235,,1,F1,0.97,0
H5,service_date_after_invoice_date,INV-H5-000293,H5-L00293-01,2024-08-15 > invoice 2024-08-12,exact,exact,1,1,,4026843,4026843,,1,F1,0.97,0
H5,service_date_after_invoice_date,INV-H5-000158,H5-L00158-13,2024-05-08 > invoice 2024-05-04,strong,strong,1,1,,5073740,5073740,,1,F1,0.97,0
H5,service_date_after_invoice_date,INV-H5-000423,H5-L00423-04,2024-11-10 > invoice 2024-11-04,strong,strong,1,1,,2376651,2376651,,1,F1,0.97,0
H5,service_date_after_invoice_date,INV-H5-000011,H5-L00011-06,2024-01-24 > invoice 2024-01-19,exact,exact,1,1,,2091174,2091174,,1,F1,0.97,0
H5,service_date_after_invoice_date,INV-H5-000723,H5-L00723-01,2025-05-25 > invoice 2025-05-20,strong,strong,1,1,,1416098,1416098,,1,F1,0.97,0
H5,service_date_after_invoice_date,INV-H5-000461,H5-L00461-07,2024-12-07 > invoice 2024-12-02,strong,strong,1,1,,1241642,1241642,,1,F1,0.97,0
H5,service_date_after_invoice_date,INV-H5-001021,H5-L01021-04,2025-12-17 > invoice 2025-12-12,strong,strong,1,1,,1418056,1418056,,1,F1,0.97,0
H5,service_date_after_invoice_date,INV-H5-000005,H5-L00005-03,2024-01-20 > invoice 2024-01-15,exact,exact,1,1,,1284813,1284813,,1,F1,0.97,0
H5,service_date_after_invoice_date,INV-H5-000491,H5-L00491-06,2024-12-23 > invoice 2024-12-17,exact,exact,1,1,,911621,911621,,1,F1,0.97,0
H5,service_date_after_invoice_date,INV-H5-000886,H5-L00886-07,2025-09-15 > invoice 2025-09-09,exact,exact,1,1,,2194566,2194566,,1,F1,0.97,0
H5,service_date_after_invoice_date,INV-H5-000536,H5-L00536-14,2025-01-15 > invoice 2025-01-13,exact,exact,1,1,,2500535,2500535,,1,F1,0.97,0
H5,service_date_after_invoice_date,INV-H5-001002,H5-L01002-04,2025-12-05 > invoice 2025-12-02,exact,exact,1,1,,4031897,4031897,,1,F1,0.97,0
H5,service_date_after_invoice_date,INV-H5-000614,H5-L00614-03,2025-03-10 > invoice 2025-03-09,exact,exact,1,1,,1017381,1017381,,1,F1,0.97,0
H5,service_date_after_invoice_date,INV-H5-000381,H5-L00381-08,2024-10-07 > invoice 2024-10-06,strong,strong,1,1,exclusion_window_violation,1857460,1900441,,0,F1,0.97,0
H5,service_date_after_invoice_date,INV-H5-000859,H5-L00859-03,2025-08-21 > invoice 2025-08-19,exact,exact,1,1,,5704610,5704610,,1,F1,0.97,0
H5,service_date_after_invoice_date,INV-H5-000401,H5-L00401-07,2024-11-02 > invoice 2024-10-28,exact,exact,1,1,,2009580,2009580,,1,F1,0.97,0
H5,wrong_unit_basis,INV-H5-000776,H5-L00776-01,per_day -> per_night,exact,exact,1,1,,1809975,1809975,,1,F2,0.93,0
H5,wrong_unit_basis,INV-H5-000794,H5-L00794-07,per_procedure -> per_hour,exact,exact,1,1,,2176531,2176531,,1,F2,0.93,0
H5,wrong_unit_basis,INV-H5-000304,H5-L00304-12,per_hour -> per_test,exact,exact,1,1,,3621408,3621408,,1,F2,0.93,0
H5,wrong_unit_basis,INV-H5-000059,H5-L00059-01,per_night -> per_item,exact,exact,1,1,,1341728,1341728,,1,F2,0.93,0
H5,wrong_unit_basis,INV-H5-000872,H5-L00872-02,per_night -> per_procedure,exact,exact,1,1,,1664133,1664133,,1,F2,0.93,0
H5,wrong_unit_basis,INV-H5-000654,H5-L00654-07,per_visit -> per_day,exact,exact,1,1,,3017547,3017547,,1,F2,0.93,0
H5,wrong_unit_basis,INV-H5-000056,H5-L00056-01,per_unit_dispensed -> per_visit,exact,exact,1,1,,1386580,1386580,,1,F2,0.93,0
H5,wrong_unit_basis,INV-H5-000658,H5-L00658-04,per_visit -> per_test,exact,exact,1,1,,3424234,3424234,,1,F2,0.93,0
H5,wrong_unit_basis,INV-H5-000667,H5-L00667-11,per_item -> per_unit_dispensed,exact,exact,1,1,,2287939,2287939,,1,F2,0.93,0
H5,wrong_unit_basis,INV-H5-000332,H5-L00332-02,per_procedure -> per_item,exact,exact,1,1,,2932419,2932419,,1,F2,0.93,0
H5,wrong_unit_basis,INV-H5-000400,H5-L00400-01,per_unit_dispensed -> per_procedure,strong,strong,1,1,,2192481,2192481,,1,F2,0.93,0
H5,wrong_unit_basis,INV-H5-000264,H5-L00264-08,per_procedure -> per_item,exact,exact,1,1,,3724362,3724362,,1,F2,0.93,0
H5,wrong_unit_basis,INV-H5-000646,H5-L00646-06,per_test -> per_day,exact,exact,1,1,,797825,797825,,1,F2,0.93,0
H5,wrong_unit_basis,INV-H5-000365,H5-L00365-13,per_procedure -> per_day,exact,exact,1,1,,3035743,3035743,,1,F2,0.93,0
H5,wrong_unit_basis,INV-H5-000281,H5-L00281-02,per_night -> per_unit_dispensed,exact,exact,1,1,,2211040,2211040,,1,F2,0.93,0
H5,wrong_unit_basis,INV-H5-000002,H5-L00002-10,per_night -> per_item,exact,exact,1,1,,4279378,4279378,,1,F2,0.93,0
H5,wrong_unit_basis,INV-H5-000664,H5-L00664-08,per_procedure -> per_night,exact,exact,1,1,,3475339,3475339,,1,F2,0.93,0
H5,wrong_unit_basis,INV-H5-000356,H5-L00356-05,per_visit -> per_day,exact,exact,1,1,,4729496,4729496,,1,F2,0.93,0
H5,wrong_unit_basis,INV-H5-000849,H5-L00849-02,per_procedure -> per_visit,exact,exact,1,1,,4974630,4974630,,1,F2,0.93,0
H5,wrong_unit_basis,INV-H5-000177,H5-L00177-03,per_test -> per_hour,exact,exact,1,1,,2431314,2431314,,1,F2,0.93,0
H5,unknown_service,INV-H5-000542,H5-L00542-05,description 'Postoperative Vascular Transport Service' (not in this contract),strong,none,1,1,,1712943,1712943,,1,F2,0.93,1
H5,unknown_service,INV-H5-000550,H5-L00550-14,description 'Assisted Urologic Endoscopic Procedure' (not in this contract),exact,none,1,1,,5031102,5031102,,1,F2,0.93,1
H5,unknown_service,INV-H5-000722,H5-L00722-13,description 'Inpatient Haematology Imaging Interpretation' (not in this contract),exact,none,1,1,,1827885,1827885,,1,F2,0.93,1
H5,unknown_service,INV-H5-000793,H5-L00793-05,description 'Routine Immunologic Ward Bed Occupancy' (not in this contract),unit_tiebreak,none,1,1,,4412134,4412134,,1,F2,0.93,1
H5,unknown_service,INV-H5-000871,H5-L00871-09,description 'Specialist Dermatologic Transport Service' (not in this contract),exact,none,1,1,,2198231,2198231,,1,F2,0.93,1
H5,unknown_service,INV-H5-000718,H5-L00718-01,description 'Postoperative Neurological Rehabilitation Programme' (not in this contract),exact,none,1,1,,2555240,2555240,,1,F2,0.93,1
H5,unknown_service,INV-H5-000989,H5-L00989-09,description 'Inpatient Endocrine Dialysis Session' (not in this contract),exact,none,1,1,,2776706,2776706,,1,F2,0.93,1
H5,unknown_service,INV-H5-000325,H5-L00325-07,description 'Intermittent Cardiac Specimen Analysis' (not in this contract),exact,none,1,1,,3864194,3864194,,1,F2,0.93,1
H5,unknown_service,INV-H5-000286,H5-L00286-14,description 'Specialist Otolaryngologic Theatre Time' (not in this contract),exact,none,1,1,,4767432,4767432,,1,F2,0.93,1
H5,unknown_service,INV-H5-000334,H5-L00334-02,description 'Focused Urologic Case Conference' (not in this contract),exact,none,1,1,,875016,875016,,1,F2,0.93,1
H5,unknown_service,INV-H5-001055,H5-L01055-10,description 'Comprehensive Otolaryngologic Theatre Time' (not in this contract),exact,none,1,1,,2457815,2457815,,1,F2,0.93,1
H5,unknown_service,INV-H5-000966,H5-L00966-10,description 'Outpatient Cardiac Physiotherapy Session' (not in this contract),exact,none,1,1,,2912832,2912832,,1,F2,0.93,1
H5,unknown_service,INV-H5-000341,H5-L00341-02,description 'Preoperative Gastrointestinal Radiotherapy Fraction' (not in this contract),exact,none,1,1,,3555714,3555714,,1,F2,0.93,1
H5,unknown_service,INV-H5-000828,H5-L00828-05,description 'Emergency Oncology Biopsy Procedure' (not in this contract),exact,none,1,1,,1586272,1586272,,1,F2,0.93,1
H5,unknown_service,INV-H5-000916,H5-L00916-08,description 'Standard Psychiatric Transfusion Service' (not in this contract),exact,none,1,1,,5418244,5418244,,1,F2,0.93,1
H5,unknown_service,INV-H5-000953,H5-L00953-08,description 'Ambulatory Immunologic Endoscopic Procedure' (not in this contract),exact,none,1,1,,3381670,3381670,,1,F2,0.93,1
H5,unknown_service,INV-H5-000588,H5-L00588-01,description 'Assisted Geriatric Infusion Therapy' (not in this contract),exact,none,1,1,,858942,858942,,1,F2,0.93,1
H5,unknown_service,INV-H5-000365,H5-L00365-05,description 'Routine Cardiac Home Visit' (not in this contract),exact,none,1,1,,3035743,3035743,,1,F2,0.93,1
H5,unknown_service,INV-H5-000079,H5-L00079-13,description 'Specialist Ophthalmic Nutritional Support' (not in this contract),strong,none,1,1,,5567277,5567277,,1,F2,0.93,1
H5,unknown_service,INV-H5-000496,H5-L00496-01,description 'Postoperative Psychiatric Endoscopic Procedure' (not in this contract),exact,none,1,1,,2879922,2879922,,1,F2,0.93,1
H5,unknown_service_lookalike,INV-H5-000130,H5-L00130-03,description 'Routine Biopsy Procedure' (specialty dropped from a non-contract service),unit_tiebreak,none,1,1,,3938158,3938158,,1,F3,0.8,1
H5,unknown_service_lookalike,INV-H5-000281,H5-L00281-08,description 'Extended Infusion Therapy' (specialty dropped from a non-contract service),strong,none,1,1,,2211040,2211040,,1,F3,0.8,1
H5,unknown_service_lookalike,INV-H5-000962,H5-L00962-04,description 'Focused Theatre Time' (specialty dropped from a non-contract service),exact,none,1,1,,2428061,2428061,,1,F3,0.8,1
H5,unknown_service_lookalike,INV-H5-000210,H5-L00210-06,description 'Outpatient Recovery Room Occupancy' (specialty dropped from a non-contract service),exact,none,1,1,,2003693,2003693,,1,F3,0.8,1
H5,unknown_service_lookalike,INV-H5-001044,H5-L01044-03,description 'Emergency Radiotherapy Fraction' (specialty dropped from a non-contract service),exact,none,1,1,unit_price_mismatch,625943,611603,,0,F2,0.93,1
H5,unknown_service_lookalike,INV-H5-000928,H5-L00928-09,description 'Intensive Case Conference' (specialty dropped from a non-contract service),exact,none,1,1,,1748166,1748166,,1,F3,0.8,1
H5,unknown_service_lookalike,INV-H5-000248,H5-L00248-07,description 'Extended Transport Service' (specialty dropped from a non-contract service),exact,ambiguous,0,0,,5428929,5428929,,1,C5,0.7,1
H5,unknown_service_lookalike,INV-H5-000678,H5-L00678-01,description 'Ambulatory Imaging Interpretation' (specialty dropped from a non-contract service),exact,ambiguous,0,0,,3458106,3458106,,1,C5,0.7,1
H5,unknown_service_lookalike,INV-H5-000022,H5-L00022-06,description 'Supervised Sterilisation Service' (specialty dropped from a non-contract service),exact,none,1,1,,1706589,1706589,,1,F3,0.8,1
H5,unknown_service_lookalike,INV-H5-000942,H5-L00942-10,description 'Extended Transport Service' (specialty dropped from a non-contract service),exact,unit_tiebreak,1,0,unit_price_mismatch,5481908,5374484,,0,F3,0.8,1
H5,unknown_service_lookalike,INV-H5-000925,H5-L00925-07,description 'Supervised Diagnostic Imaging' (specialty dropped from a non-contract service),exact,none,1,1,,2973439,2973439,,1,F3,0.8,1
H5,unknown_service_lookalike,INV-H5-000858,H5-L00858-03,description 'Supervised Sterilisation Service' (specialty dropped from a non-contract service),strong,none,1,1,,1688007,1688007,,1,F3,0.8,1
H5,unknown_service_lookalike,INV-H5-000741,H5-L00741-01,description 'Comprehensive Wound Care' (specialty dropped from a non-contract service),exact,none,1,1,,4436600,4436600,,1,F3,0.8,1
